city,locality,bhk,total_sqft,price_inr,price_per_sqft,bhk_category
Bengaluru,Richmond Town,3,2764,62900000,22756.874095513747,3 BHK
Bengaluru,Richmond Town,3,2760,63000000,22826.08695652174,3 BHK
Bengaluru,Richmond Town,3,2760,75200000,27246.376811594204,3 BHK
Bengaluru,Richmond Town,3,3300,69200000,20969.696969696968,3 BHK
Bengaluru,Richmond Town,3,3036,69100000,22760.210803689064,3 BHK
Bengaluru,Richmond Town,3,3035,67800000,22339.373970345965,3 BHK
Bengaluru,Richmond Town,3,2975,68100000,22890.756302521007,3 BHK
Bengaluru,Richmond Town,3,2991,68400000,22868.605817452357,3 BHK
Bengaluru,Richmond Town,3,3000,73100000,24366.666666666668,3 BHK
Bengaluru,Richmond Town,3,3210,61400000,19127.72585669782,3 BHK
Bengaluru,Richmond Town,3,2695,67700000,25120.593692022263,3 BHK
Bengaluru,Richmond Town,3,2970,66400000,22356.902356902356,3 BHK
Bengaluru,Richmond Town,3,2915,113200000,38833.619210977704,3 BHK
Bengaluru,Richmond Town,4,4969,72700000,14630.710404507949,4 BHK
Bengaluru,Richmond Town,3,3189,66600000,20884.289746001883,3 BHK
Bengaluru,Richmond Town,3,2922,66900000,22895.2772073922,3 BHK
Bengaluru,Richmond Town,3,2937,66900000,22778.345250255363,3 BHK
Bengaluru,Richmond Town,3,2935,72800000,24804.088586030666,3 BHK
Bengaluru,Richmond Town,3,3194,66800000,20914.214151534128,3 BHK
Bengaluru,Richmond Town,3,2931,71600000,24428.522688502217,3 BHK
Bengaluru,Richmond Town,3,3144,65700000,20896.946564885497,3 BHK
Bengaluru,Richmond Town,3,2885,72100000,24991.334488734836,3 BHK
Bengaluru,Richmond Town,3,3165,72000000,22748.81516587678,3 BHK
Bengaluru,Richmond Town,3,3161,71100000,22492.881999367288,3 BHK
Bengaluru,Richmond Town,3,3120,5250000,1682.6923076923076,3 BHK
Bengaluru,Kumaraswamy Layout,2,1050,6800000,6476.190476190476,2 BHK
Bengaluru,Kumaraswamy Layout,3,1350,9410000,6970.37037037037,3 BHK
Bengaluru,Kammanahalli,2,1344,8500000,6324.4047619047615,2 BHK
Bengaluru,Kartik Nagar,3,1669,9324000,5586.5787896944275,3 BHK
Bengaluru,Banashankari,2,1335,9324000,6984.269662921349,2 BHK
Bengaluru,Banashankari,2,1332,9324000,7000.0,2 BHK
Bengaluru,Banashankari,2,1331,9324000,7005.259203606311,2 BHK
Bengaluru,Banashankari,2,1334,4806000,3602.6986506746625,2 BHK
Bengaluru,Horamavu,2,1154,5009000,4340.5545927209705,2 BHK
Bengaluru,Kammanahalli,2,1024,7504000,7328.125,2 BHK
Bengaluru,Kalyan Nagar,2,1204,7504000,6232.558139534884,2 BHK
Bengaluru,Kalyan Nagar,2,1204,5200000,4318.936877076412,2 BHK
Bengaluru,Chikkalasandra,2,1150,8209000,7138.260869565217,2 BHK
Bengaluru,Kalyan Nagar,3,1404,6183000,4403.846153846154,3 BHK
Bengaluru,Budigere Cross,3,1350,5070000,3755.5555555555557,3 BHK
Bengaluru,Budigere Cross,2,935,5610000,6000.0,2 BHK
Bengaluru,Budigere Cross,2,1225,4809000,3925.714285714286,2 BHK
Bengaluru,Lingarajapuram,2,904,11200000,12389.38053097345,2 BHK
Bengaluru,Harlur,2,1235,11700000,9473.684210526315,2 BHK
Bengaluru,Hosa Road,3,1715,14600000,8513.119533527697,3 BHK
Bengaluru,Sarjapur Road Till Wipro,3,2024,17000000,8399.209486166008,3 BHK
Bengaluru,Sarjapur Road Till Wipro,4,2359,7698999,3263.6706231454004,4 BHK
Bengaluru,Kannamangala,3,1604,6556000,4087.281795511222,3 BHK
Bengaluru,Kannamangala,3,1366,13899999,10175.694729136165,3 BHK
Bengaluru,Sarjapur Road Till Wipro,3,1936,7938000,4100.206611570248,3 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1323,9576000,7238.0952380952385,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,3,1596,7200000,4511.278195488721,3 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1200,7890000,6575.0,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1315,7884000,5995.4372623574145,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1314,7656000,5826.48401826484,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1276,6816000,5341.692789968652,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1136,7343000,6463.908450704225,2 BHK
Bengaluru,Kasavanahalli,3,1546,7434000,4808.5381630012935,3 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1239,7488000,6043.583535108959,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1248,4956000,3971.153846153846,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,1,826,7781999,9421.306295399516,1 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1297,7776000,5995.373939861218,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1296,7692000,5935.185185185185,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1282,9288000,7244.929797191888,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,3,1548,7420000,4793.28165374677,3 BHK
Bengaluru,hebbal kempapura,2,1060,7250000,6839.622641509434,2 BHK
Bengaluru,Cox Town,3,1518,9410000,6198.945981554677,3 BHK
Bengaluru,Kammanahalli,2,1344,9410000,7001.488095238095,2 BHK
Bengaluru,Kammanahalli,2,1344,11500000,8556.547619047618,2 BHK
Bengaluru,Banaswadi,3,1800,7505000,4169.444444444444,3 BHK
Bengaluru,Kalyan Nagar,2,1203,9494000,7891.936824605154,2 BHK
Bengaluru,Kammanahalli,2,1342,8206000,6114.754098360656,2 BHK
Bengaluru,Kalyan Nagar,3,1404,5008000,3566.9515669515667,3 BHK
Bengaluru,Kammanahalli,2,1025,4700000,4585.365853658536,2 BHK
Bengaluru,Anjanapura,2,1140,4700000,4122.80701754386,2 BHK
Bengaluru,Anjanapura,2,1140,6000000,5263.1578947368425,2 BHK
Bengaluru,Anjanapura,3,1360,4700000,3455.8823529411766,3 BHK
Bengaluru,Anjanapura,2,1140,4400000,3859.6491228070176,2 BHK
Bengaluru,Krishnarajapura,2,1119,3500000,3127.792672028597,2 BHK
Bengaluru,Gottigere,2,950,4700000,4947.368421052632,2 BHK
Bengaluru,J. P. Nagar,2,1140,6900000,6052.631578947368,2 BHK
Bengaluru,Krishnarajapura,2,1200,4400000,3666.6666666666665,2 BHK
Bengaluru,Battarahalli,2,1119,5200000,4647.006255585344,2 BHK
Bengaluru,Chikkalasandra,2,1150,9324000,8107.826086956522,2 BHK
Bengaluru,Banashankari,2,1333,6700000,5026.256564141036,2 BHK
Bengaluru,Banashankari,2,979,6859999,7007.149131767109,2 BHK
Bengaluru,Banashankari,2,982,5900000,6008.146639511202,2 BHK
Bengaluru,Chikkalasandra,2,1400,6859999,4899.999285714286,2 BHK
Bengaluru,Banashankari,2,981,5900000,6014.2711518858305,2 BHK
Bengaluru,Banashankari,2,978,5900000,6032.719836400818,2 BHK
Bengaluru,Banashankari,2,980,9300000,9489.795918367347,2 BHK
Bengaluru,Banashankari,3,1335,9324000,6984.269662921349,3 BHK
Bengaluru,Banashankari,2,1336,6859999,5134.729790419162,2 BHK
Bengaluru,Banashankari,2,980,9324000,9514.285714285714,2 BHK
Bengaluru,Banashankari,2,1338,5900000,4409.566517189835,2 BHK
Bengaluru,Chikkalasandra,2,1325,6859999,5177.357735849057,2 BHK
Bengaluru,Banashankari,2,981,9324000,9504.587155963303,2 BHK
Bengaluru,Banashankari,3,1326,6859999,5173.453242835596,3 BHK
Bengaluru,Banashankari,2,982,6859999,6985.742362525459,2 BHK
Bengaluru,Banashankari,2,979,9324000,9524.004085801838,2 BHK
Bengaluru,Banashankari,3,1333,6859999,5146.2858214553635,3 BHK
Bengaluru,Banashankari,2,985,9345000,9487.309644670051,2 BHK
Bengaluru,Banashankari,2,1339,6859999,5123.225541448843,2 BHK
Bengaluru,Banashankari,2,982,9324000,9494.908350305499,2 BHK
Bengaluru,Banashankari,3,1335,6859999,5138.576029962547,3 BHK
Bengaluru,Banashankari,2,1333,5500000,4126.031507876969,2 BHK
Bengaluru,Bendre Nagar,2,1050,6250000,5952.380952380952,2 BHK
Bengaluru,Hosakerehalli,2,1145,15000000,13100.436681222707,2 BHK
Bengaluru,Vasanth Nagar,2,1550,15000000,9677.41935483871,2 BHK
Bengaluru,Vasanth Nagar,1,1200,5325000,4437.5,1 BHK
Bengaluru,Kammanahalli,2,998,15000000,15030.060120240481,2 BHK
Bengaluru,Vasanth Nagar,2,1550,10500000,6774.193548387097,2 BHK
Bengaluru,Brookefield,3,1600,15000000,9375.0,3 BHK
Bengaluru,Vasanth Nagar,1,1200,11500000,9583.333333333334,1 BHK
Bengaluru,Banaswadi,3,1800,5200000,2888.8888888888887,3 BHK
Bengaluru,Chikkalasandra,2,1150,4700000,4086.9565217391305,2 BHK
Bengaluru,Anjanapura,2,1140,9401000,8246.491228070176,2 BHK
Bengaluru,Kammanahalli,2,1343,5500000,4095.3090096798214,2 BHK
Bengaluru,Hosakerehalli,2,1145,8000000,6986.899563318777,2 BHK
Bengaluru,Kodigehalli,2,1600,5150000,3218.75,2 BHK
Bengaluru,Kammanahalli,2,1032,9482000,9187.98449612403,2 BHK
Bengaluru,Kammanahalli,2,1342,6498999,4842.771236959761,2 BHK
Bengaluru,Kothanur,2,1304,7550000,5789.877300613497,2 BHK
Bengaluru,Kothanur,1,1250,8550000,6840.0,1 BHK
Bengaluru,Kothanur,2,1450,3200000,2206.896551724138,2 BHK
Bengaluru,Hennur,1,550,4300000,7818.181818181818,1 BHK
Bengaluru,Horamavu,2,1036,9518000,9187.258687258687,2 BHK
Bengaluru,Horamavu,3,1676,4297000,2563.8424821002386,3 BHK
Bengaluru,Horamavu,1,1035,3150000,3043.478260869565,1 BHK
Bengaluru,Hennur,1,551,9796000,17778.58439201452,1 BHK
Bengaluru,Horamavu,2,1606,4350000,2708.592777085928,2 BHK
Bengaluru,Hennur,1,1039,7798999,7506.255052935515,1 BHK
Bengaluru,Kammanahalli,2,1056,4299000,4071.0227272727275,2 BHK
Bengaluru,Horamavu,1,1035,8006000,7735.265700483092,1 BHK
Bengaluru,Byrathi,1,1217,7995999,6570.253903040263,1 BHK
Bengaluru,Kammanahalli,1,1058,4398000,4156.899810964083,1 BHK
Bengaluru,Horamavu,1,1039,9498000,9141.48219441771,1 BHK
Bengaluru,Kalyan Nagar,3,1421,7508000,5283.603096410978,3 BHK
Bengaluru,Kalyan Nagar,2,1205,6504000,5397.510373443984,2 BHK
Bengaluru,Hennur,2,1304,13400000,10276.073619631901,2 BHK
Bengaluru,RR Nagar,3,2165,4809000,2221.2471131639722,3 BHK
Bengaluru,Lingarajapuram,2,904,4809000,5319.690265486725,2 BHK
Bengaluru,Lingarajapuram,2,904,4806000,5316.371681415929,2 BHK
Bengaluru,Horamavu,2,1154,4806000,4164.644714038128,2 BHK
Bengaluru,Kammanahalli,2,1024,5009000,4891.6015625,2 BHK
Bengaluru,Kalyan Nagar,2,1204,12000000,9966.777408637874,2 BHK
Bengaluru,Bellandur,4,2814,14000000,4975.124378109453,4 BHK
Bengaluru,Vasanth Nagar,2,1300,7400000,5692.307692307692,2 BHK
Bengaluru,Narayanapura,2,1273,8206999,6446.974862529458,2 BHK
Bengaluru,Banaswadi,2,1252,7456000,5955.271565495208,2 BHK
Bengaluru,Banaswadi,2,1312,4700000,3582.317073170732,2 BHK
Bengaluru,J. P. Nagar,2,1390,3500000,2517.9856115107914,2 BHK
Bengaluru,Anjanapura,2,1140,8209000,7200.877192982456,2 BHK
Bengaluru,Kalyan Nagar,3,1404,8209000,5846.866096866097,3 BHK
Bengaluru,Kalyan Nagar,3,1404,10200000,7264.957264957265,3 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,3,1709,4209000,2462.843768285547,3 BHK
Bengaluru,Avalahalli Off Sarjapur Road,1,568,6731000,11850.352112676057,1 BHK
Bengaluru,Avalahalli Off Sarjapur Road,2,1268,8378000,6607.255520504732,2 BHK
Bengaluru,Hosa Road,2,1170,12800000,10940.17094017094,2 BHK
Bengaluru,Harlur,3,1630,10100000,6196.319018404908,3 BHK
Bengaluru,Hosa Road,3,1470,10800000,7346.938775510204,3 BHK
Bengaluru,Hosa Road,3,1575,9446000,5997.460317460317,3 BHK
Bengaluru,Hosa Road,2,1360,8306999,6108.0875,2 BHK
Bengaluru,Hosa Road,2,1184,4883000,4124.155405405405,2 BHK
Bengaluru,Hosa Road,1,655,6731000,10276.335877862595,1 BHK
Bengaluru,Avalahalli Off Sarjapur Road,2,1268,16399999,12933.753154574133,2 BHK
Bengaluru,Sarjapur Road Till Wipro,4,2275,14200000,6241.758241758242,4 BHK
Bengaluru,Sarjapur Road Till Wipro,3,1973,16200000,8210.846426761278,3 BHK
Bengaluru,Sarjapur Road Till Wipro,4,2252,14300000,6349.911190053286,4 BHK
Bengaluru,Sarjapur Road Till Wipro,3,1980,14500000,7323.232323232323,3 BHK
Bengaluru,Sarjapur Road Till Wipro,3,2018,14000000,6937.561942517344,3 BHK
Bengaluru,Sarjapur Road Till Wipro,3,1948,17500000,8983.572895277208,3 BHK
Bengaluru,Sarjapur Road Till Wipro,4,2425,14600000,6020.618556701031,4 BHK
Bengaluru,Sarjapur Road Till Wipro,3,2023,13500000,6673.257538309442,3 BHK
Bengaluru,Sarjapur Road Till Wipro,3,1877,16700000,8897.176345231754,3 BHK
Bengaluru,Sarjapur Road Till Wipro,4,2322,14500000,6244.616709732989,4 BHK
Bengaluru,Sarjapur Road Till Wipro,3,2007,14300000,7125.062282012955,3 BHK
Bengaluru,Sarjapur Road Till Wipro,3,1984,10900000,5493.951612903225,3 BHK
Bengaluru,Konanakunte,3,1105,9451000,8552.941176470587,3 BHK
Bengaluru,Konanakunte,2,948,9423000,9939.87341772152,2 BHK
Bengaluru,Konanakunte,2,949,12800000,13487.881981032666,2 BHK
Bengaluru,Konanakunte,3,1287,9513000,7391.608391608392,3 BHK
Bengaluru,Konanakunte,2,957,12700000,13270.637408568444,2 BHK
Bengaluru,Konanakunte,3,1262,8485000,6723.454833597464,3 BHK
Bengaluru,Konanakunte,2,842,14900000,17695.961995249407,2 BHK
Bengaluru,Konanakunte,3,1494,8403000,5624.497991967872,3 BHK
Bengaluru,Konanakunte,2,832,10900000,13100.961538461539,2 BHK
Bengaluru,Konanakunte,3,1104,9148000,8286.231884057972,3 BHK
Bengaluru,Kannamangala,3,1906,6863000,3600.734522560336,3 BHK
Bengaluru,Kasavanahalli,3,1445,5296000,3665.0519031141866,3 BHK
Bengaluru,Kasavanahalli,2,1115,8312000,7454.7085201793725,2 BHK
Bengaluru,Kasavanahalli,3,1750,8051000,4600.571428571428,3 BHK
Bengaluru,Kasavanahalli,3,1695,7756000,4575.811209439528,3 BHK
Bengaluru,Kasavanahalli,3,1633,7329000,4488.058787507654,3 BHK
Bengaluru,Kasavanahalli,3,1543,8602000,5574.854180168503,3 BHK
Bengaluru,Kasavanahalli,3,1811,10300000,5687.465488680287,3 BHK
Bengaluru,Kasavanahalli,3,2179,15000000,6883.8916934373565,3 BHK
Bengaluru,Kasavanahalli,3,3167,5685000,1795.0742027155036,3 BHK
Bengaluru,Kasavanahalli,2,1197,11100000,9273.182957393483,2 BHK
Bengaluru,Avalahalli Off Sarjapur Road,4,2221,9732000,4381.809995497523,4 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,3,1622,6385000,3936.498150431566,3 BHK
Bengaluru,Avalahalli Off Sarjapur Road,4,2147,7062000,3289.240801117839,4 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1177,7895999,6708.580288870008,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1316,7062000,5366.261398176292,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1177,7842000,6662.701784197111,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1307,7895999,6041.315225707727,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1316,7854000,5968.085106382979,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1309,8406000,6421.695951107716,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1401,5070000,3618.8436830835117,2 BHK
Bengaluru,Budigere Cross,2,935,6183000,6612.834224598931,2 BHK
Bengaluru,Budigere Cross,3,1350,6863000,5083.7037037037035,3 BHK
Bengaluru,Kasavanahalli,2,1197,6950000,5806.182121971596,2 BHK
Bengaluru,Avalahalli Off Sarjapur Road,2,1392,7368000,5293.103448275862,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1228,6711000,5464.983713355049,2 BHK
Bengaluru,Avalahalli Off Sarjapur Road,3,1320,7368000,5581.818181818182,3 BHK
Bengaluru,Avalahalli Off Sarjapur Road,3,1320,8148000,6172.727272727273,3 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1358,8904000,6556.701030927835,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,3,1484,7170000,4831.536388140162,3 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1195,7944000,6647.698744769875,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1324,7842000,5922.960725075529,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1307,7014000,5366.488140780413,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1169,6912000,5912.745936698033,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,2,1152,10700000,9288.194444444445,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,3,1657,11500000,6940.253470126735,3 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,3,1665,8800000,5285.285285285286,3 BHK
Bengaluru,Varthur,3,1655,8954000,5410.271903323262,3 BHK
Bengaluru,Varthur,2,1216,8954000,7363.486842105263,2 BHK
Bengaluru,Varthur,3,1655,14000000,8459.214501510574,3 BHK
Bengaluru,Bommanahalli,3,1885,5700000,3023.872679045093,3 BHK
Bengaluru,Gottigere,2,1200,3700000,3083.3333333333335,2 BHK
Bengaluru,Nagarbhavi,1,605,6400000,10578.512396694216,1 BHK
Bengaluru,JP Nagar Phase 8,2,1200,9500000,7916.666666666667,2 BHK
Bengaluru,Dasarahalli on Tumkur Road,3,1486,16800000,11305.518169582772,3 BHK
Bengaluru,Narayanapura on Hennur Main Road,3,3500,27300000,7800.0,3 BHK
Bengaluru,Banashankari,4,3033,28900000,9528.519617540389,4 BHK
Bengaluru,Banashankari,4,3205,21400000,6677.0670826833075,4 BHK
Bengaluru,Banashankari,3,2376,12500000,5260.942760942761,3 BHK
Bengaluru,Kogilu,3,2215,27300000,12325.056433408578,3 BHK
Bengaluru,Banashankari,4,3024,21400000,7076.719576719577,4 BHK
Bengaluru,Banashankari,3,2376,21400000,9006.734006734006,3 BHK
Bengaluru,Banashankari,3,2376,22700000,9553.872053872054,3 BHK
Bengaluru,Banashankari,3,2522,22400000,8881.83980967486,3 BHK
Bengaluru,Banashankari,3,2480,61700000,24879.032258064515,3 BHK
Bengaluru,J. P. Nagar,4,4932,22400000,4541.768045417681,4 BHK
Bengaluru,Banashankari,3,2480,27300000,11008.064516129032,3 BHK
Bengaluru,Banashankari,4,3024,61700000,20403.439153439154,4 BHK
Bengaluru,J. P. Nagar,4,4932,22700000,4602.595296025953,4 BHK
Bengaluru,Banashankari,3,2522,21400000,8485.329103885804,3 BHK
Bengaluru,Banashankari,3,2376,21500000,9048.821548821548,3 BHK
Bengaluru,Banashankari,3,2378,7600000,3195.9629941126996,3 BHK
Bengaluru,Kanakapura Road Beyond Nice Ring Road,3,1550,50500000,32580.645161290322,3 BHK
Bengaluru,Sarjapur,3,2442,8300000,3398.8533988533986,3 BHK
Bengaluru,Narayanapura on Hennur Main Road,2,1240,6550000,5282.258064516129,2 BHK
Bengaluru,Thanisandra,2,1071,4600000,4295.051353874884,2 BHK
Bengaluru,Budigere Cross,2,815,12800000,15705.521472392638,2 BHK
Bengaluru,Chamrajpet,2,1365,17900000,13113.553113553113,2 BHK
Bengaluru,Koramangala,2,1249,35300000,28262.610088070458,2 BHK
Bengaluru,Koramangala,4,2461,11000000,4469.727752945957,4 BHK
Bengaluru,Whitefield Hope Farm Junction,3,1730,8699000,5028.323699421965,3 BHK
Bengaluru,Kadugodi,3,1550,13000000,8387.09677419355,3 BHK
Bengaluru,Harlur,3,2176,9300000,4273.89705882353,3 BHK
Bengaluru,Harlur,3,1485,8863000,5968.350168350168,3 BHK
Bengaluru,Harlur,2,1225,22200000,18122.448979591838,2 BHK
Bengaluru,Harlur,4,3210,12900000,4018.691588785047,4 BHK
Bengaluru,Harlur,3,1830,8896000,4861.20218579235,3 BHK
Bengaluru,Harlur,2,1230,22599999,18373.982926829267,2 BHK
Bengaluru,Harlur,4,3265,12800000,3920.3675344563553,4 BHK
Bengaluru,Harlur,3,1810,9098000,5026.519337016574,3 BHK
Bengaluru,Harlur,2,1260,10400000,8253.968253968254,2 BHK
Bengaluru,Harlur,3,1460,9165000,6277.397260273972,3 BHK
Bengaluru,Harlur,2,1270,6900000,5433.070866141732,2 BHK
Bengaluru,JP Nagar Phase 8,3,1350,3850000,2851.8518518518517,3 BHK
Bengaluru,Horamavu,2,1080,4100000,3796.296296296296,2 BHK
Bengaluru,Horamavu,2,1170,6483000,5541.025641025641,2 BHK
Bengaluru,Yelahanka,3,1365,7125000,5219.780219780219,3 BHK
Bengaluru,Yelahanka,3,1500,6412000,4274.666666666667,3 BHK
Bengaluru,Yelahanka,3,1350,8791000,6511.851851851852,3 BHK
Bengaluru,Hebbal,2,1290,3779999,2930.2317829457365,2 BHK
Bengaluru,Rajajinagar,6,7500,13400000,1786.6666666666667,5+ BHK
Bengaluru,Begur,3,1903,16900000,8880.714661061482,3 BHK
Bengaluru,Begur,3,1903,13400000,7041.513399894903,3 BHK
Bengaluru,Begur,3,1903,39500000,20756.699947451394,3 BHK
Bengaluru,Rajajinagar,3,2500,4690000,1876.0,3 BHK
Bengaluru,Kumbalgodu,2,940,13899999,14787.232978723405,2 BHK
Bengaluru,ITPL,3,2090,5573000,2666.507177033493,3 BHK
Bengaluru,Kumbalgodu,2,1117,7934999,7103.848701880036,2 BHK
Bengaluru,Kumbalgodu,3,1500,37800000,25200.0,3 BHK
Bengaluru,Talaghattapura,4,4498,22000000,4891.062694530902,4 BHK
Bengaluru,Talaghattapura,3,2753,22599999,8209.225935343262,3 BHK
Bengaluru,Budigere Cross,4,3840,8940000,2328.125,4 BHK
Bengaluru,Kumbalgodu,3,1690,13400000,7928.994082840237,3 BHK
Bengaluru,Begur,3,1510,7020000,4649.0066225165565,3 BHK
Bengaluru,Kumbalgodu,3,1407,9574000,6804.5486851457,3 BHK
Bengaluru,Kumbalgodu,3,1810,16900000,9337.016574585636,3 BHK
Bengaluru,Begur,3,1903,4700000,2469.784550709406,3 BHK
Bengaluru,Kumbalgodu,2,942,18600000,19745.222929936306,2 BHK
Bengaluru,ITPL,3,2790,11100000,3978.494623655914,3 BHK
Bengaluru,ITPL,3,1660,7698999,4637.951204819277,3 BHK
Bengaluru,Kannamangala,3,1604,3638000,2268.0798004987532,3 BHK
Bengaluru,Avalahalli Off Sarjapur Road,2,1070,3621000,3384.11214953271,2 BHK
Bengaluru,Avalahalli Off Sarjapur Road,2,1065,7698999,7229.107042253521,2 BHK
Bengaluru,Rajajinagar,7,8200,8791000,1072.0731707317073,5+ BHK
Bengaluru,Horamavu,2,1075,5475000,5093.023255813953,2 BHK
Bengaluru,Varthur,2,1007,8940000,8877.85501489573,2 BHK
Bengaluru,Kannamangala,3,1366,37800000,27672.03513909224,3 BHK
Bengaluru,Talaghattapura,3,2753,6556000,2381.40210679259,3 BHK
Bengaluru,Kannamangala,3,1366,5800000,4245.97364568082,3 BHK
Bengaluru,JP Nagar Phase 8,3,1320,4600000,3484.848484848485,3 BHK
Bengaluru,JP Nagar Phase 8,2,1010,10200000,10099.009900990099,2 BHK
Bengaluru,Sarjapur Road Wipro To Railway Crossing,3,1709,11600000,6787.595084844938,3 BHK
Bengaluru,Whitefield Hope Farm Junction,3,1835,11700000,6376.021798365123,3 BHK
Bengaluru,Whitefield Hope Farm Junction,3,1850,11700000,6324.324324324324,3 BHK
Bengaluru,Whitefield Hope Farm Junction,3,1860,11200000,6021.5053763440865,3 BHK
Bengaluru,Whitefield Hope Farm Junction,3,1765,11500000,6515.58073654391,3 BHK
Bengaluru,Whitefield Hope Farm Junction,3,1830,11900000,6502.732240437159,3 BHK
Bengaluru,Junnasandra,3,1691,7262000,4294.500295683028,3 BHK
Bengaluru,Kadugodi,2,1275,11200000,8784.313725490196,2 BHK
Bengaluru,Kadugodi,3,2040,9534000,4673.529411764706,3 BHK
Bengaluru,Kadugodi,3,1710,6792000,3971.9298245614036,3 BHK
Bengaluru,Kadugodi,2,1185,9221000,7781.434599156119,2 BHK
Bengaluru,Kadugodi,3,1650,7131000,4321.818181818182,3 BHK
Bengaluru,Kadugodi,2,1250,8725000,6980.0,2 BHK
Bengaluru,Kadugodi,3,1555,8411000,5409.003215434083,3 BHK
Bengaluru,Kadugodi,3,1495,8777000,5870.903010033445,3 BHK
Bengaluru,Kadugodi,3,1565,19500000,12460.063897763579,3 BHK
Bengaluru,Harlur,4,2805,10700000,3814.6167557932263,4 BHK
Bengaluru,Harlur,3,1510,13200000,8741.721854304637,3 BHK
Bengaluru,Harlur,3,1880,13000000,6914.893617021276,3 BHK
Bengaluru,Harlur,3,1850,10800000,5837.8378378378375,3 BHK
Bengaluru,Harlur,3,1520,5000000,3289.4736842105262,3 BHK
Bengaluru,JP Nagar Phase 8,2,980,6114000,6238.775510204082,2 BHK
Bengaluru,Jakkur,2,1219,7665000,6287.940935192781,2 BHK
Bengaluru,Jakkur,3,1549,6405000,4134.925758553905,3 BHK
Bengaluru,Jakkur,2,1281,7068000,5517.564402810304,2 BHK
Bengaluru,Jakkur,3,1422,6316000,4441.631504922644,3 BHK
Bengaluru,Jakkur,2,1262,6349000,5030.903328050713,2 BHK
Bengaluru,Jakkur,2,1269,5874000,4628.841607565012,2 BHK
Bengaluru,Jakkur,2,1168,7909000,6771.404109589041,2 BHK
Bengaluru,Jakkur,3,1601,7580000,4734.540911930044,3 BHK
